period	period_id	division	division_id	source_player_id	source_player_name	course	score_text	score_numeric	played_state	placement	hn1	points	raw_json_sha256
2025 November	281	Amateur 1	26	8788	SlugJug33	Forgotten Fairyland - Hard	-12	-12	True	1	1	201	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8708	The Real JB	Forgotten Fairyland - Hard	-10	-10	True	2	1	191	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	230	Earthling	Forgotten Fairyland - Hard	-9	-9	True	3	0	180	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8748	RICK	Forgotten Fairyland - Hard	-8	-8	True	4	3	173	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8608	Audrey	Forgotten Fairyland - Hard	-3	-3	True	5	2	162	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8848	mamabear2002	Forgotten Fairyland - Hard	4	4	True	6	1	151	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	7552	IMJOMAMA	Forgotten Fairyland - Hard	5	5	True	7	2	142	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8428	Bearded_Driver	Forgotten Fairyland - Hard	10	10	True	8	1	131	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	7589	SMILEROBIN	Forgotten Fairyland - Hard	11	11	True	9	0	120	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 October	261	Amateur 1	26	230	Earthling	Seagull Stacks	-21	-21	True	1	3	203	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8608	Audrey	Seagull Stacks	-16	-16	True	2	3	193	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	7589	SMILEROBIN	Seagull Stacks	-16	-16	True	3	1	181	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8428	Bearded_Driver	Seagull Stacks	-12	-12	True	4	1	171	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	7448	ANDRIA77	Seagull Stacks			False				6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8028	KDK	Seagull Stacks			False				6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
