period	period_id	division	division_id	source_player_id	source_player_name	course	score_text	score_numeric	played_state	placement	hn1	points	raw_json_sha256
2026 August	461	Elite	22	7165	Spicy - DawnSophia	Shangri-La	-28	-28	True	8	3	133	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	8708	The Real JB	Shangri-La	-26	-26	True	9	5	125	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	8448	ZoeDarlin	Shangri-La			False				FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	88	Mully	Shangri-La - Hard	-26	-26	True	1	2	202	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	4305	bigja33	Shangri-La - Hard	-25	-25	True	2	1	191	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	7165	Spicy - DawnSophia	Shangri-La - Hard	-25	-25	True	2	1	191	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	6950	leanin2it	Shangri-La - Hard	-22	-22	True	4	3	173	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	1705	Slappy	Shangri-La - Hard	-21	-21	True	5	3	163	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	59	TrickyDicky	Shangri-La - Hard	-20	-20	True	6	2	152	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	7177	Maximus	Shangri-La - Hard	-19	-19	True	7	2	142	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	8708	The Real JB	Shangri-La - Hard	-13	-13	True	8	0	130	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
